post_text,label
rhaeman i dont need to try to be better than you psssh,0
fantasticjerk i think it all comes down to how we act being matured in our viewsopinions but still looks is a first impression lol,0
rhaeman yes yes it was,0
fantasticjerk its hard though when people look at me all they say is oh youre so prettycute i wanna be the jejaka melayu terakhir,0
and were back as fraillooking and wimpy as ever,0
rhaeman eff off youre probably a ponytailed crossdressing wanker,0
struggle is real,0
cant find a single picture of me where i look manly the manly looking pictures are the ones where im shirtless fml,0
madreeve stop objectifying albinos,0
vltsmrz really now,0
pretty sure he lowkey called me a fegt,0
me what colour do you think would look nice on me if i dyed my hair hairdresser this suits you very much points at bright neon blue,0
im obsessed with ks send help,0
faeznajmuddin baby no i was kidding,0
faeznajmuddin get the hell outta here,0
adha gore rape violence and stuff,0
adha aint telling ,0
chaldeaprince bring this man to me,0
rt vnndrws i wish i could buy all the toys at toys r us,0
gaj_ dont want to attract unwarranted attention,0
my big booty has been a blessing saved my life so many times from falling down the stairs,0
nocturnaltapir mw judging by how shes slightly taller than the clothing railing yeah  sounds bout right,0
sheikhmustaali kadtechi maximmag just because im pretty doesnt make me a girl duuude but aw so flattered thankyou,0
rt sheikhmustaali that explains azfarovski constant dean list httpstcocqqceyvoki,0
actually me in everything,0
me when i realize that i havent studied for my final exam httpstcolvunkbzl,0
rt iyad_elbaghdadi actually shafiqah the arabic hashashin means those who do weed hasheesh is the arabic word for any weed also we,0
also i hate it when they washput wax on my hair and roughhouse it like its some kain buruk,0
tiddly tubbies,0
rt seungchurros remember the teletubbies they have kids now feel old yet httpstcogoxgyowwre,0
my never ending struggle to find the best hair stylist,0
please dont cut my fringes proceeds to cutting my fringes first ,0
ahmdariff hananyxnyx see finally someone who understands that rape culture came from dungeon imprisonments and torture back then,0
hananyxnyx its for immersion,0
hananyxnyx i have a few nude mods you could use remind me later,0
rt muftidank knee how baby girl httpstcoxpxujct,0
aaaaaaazfar the accidentaaaaal bigot sings like its one of those s drama intros,0
me mr sugusugu so cute friend thats my dads name he passed away last year from an accident me oh,0
friend gives me email with his full name me replies awww thats so cute i didnt know your last name was suguma can i call you that,0
tobelaissecret youre light skinned try a meaner tone like red or a darker shade of pink,0
gaj_ ashrafariff i dont mind the race as long as theyre z in colour now if youll excuse me ill be hiding from the mob now,0
hananyxnyx sure im a pro at that game been wanting to find people to play with check how many hours i played,0
hananyxnyx funny last time i checked you were the one who is  made of metal,0
me everytime i accidentally draw a perfect circle or a perfect line omg instagrams it amp writes it down in a diary,0
ayyputeri deswai i thank god if every line were straight id have to thank him every single time thats tiring huhu,0
rt jimpjorps local gamer melts down because video game company implies middle east may not be a blasted wasteland in  years httpst,0
been waiting to try out this app for over a year now sadly i dont and probably never intend to own a mac,0
great news its  already i hope astropadapp becomes windows compatible soon i cant wait to turn my ipad into a drawing tablet,0
i like how people comment about other peoples things like theyre the ones paying for them,0
rt aishaliyana mmmm maybe i dont need a man to finance my makeup and hobbies httpstcotpheheskfa,0
hananyxnyx oh yeah what do you know youve never even seen my true form,0
sheikhmustaali islam is an old teaching too,0
lehudos_ dis one real weapon yo not cosplayyy,0
dafuq is wrong with me wanting to buy a katana pffft im white i should mount a rifle instead,0
hananyxnyx im white,0
aaron_ariff but i dont have nightmares,0
time to buy a katana what could possibly go wrong,0
what the hell is a combat capable katana who do i want to combat my bad grades,0
demmit that guy gave me funny ideas with what i can do with a katana,0
rt azfarovski satan texting me at  in the morning to ask me if i wanna buy a weapon what is this life httpstcowoneuekuk,0
shiinsuke i never knew ,0
nocturnaltapir cgdrawing i googled the clothing line and hoodamn being a queen aint cheap httpstcoqvtjael,0
cgdrawing nocturnaltapir youd look like a queen wearing these,0
rt adoringajlee obiwan amp quigon vs darth maul but whenever blades clash jarjar binks screams oh no httpstcodieizuqdf,0
rt liebsmakesstuff this girl dropped a bucket of pokémon and these odd team skull guys went nuts httpstcovytpkjnmr,0
satan texting me at  in the morning to ask me if i wanna buy a weapon what is this life httpstcowoneuekuk,0
moimori he looks younger than most of us ahahhziabdjabdjqx,0
i thought he was around my age dear god,0
sitiamiramdali but white is ugly,0
rt maggieserota really inspired by these cobras going back to school and finishing their degrees httpstcorxrzudei,0
rt slivendrous he might be the chef though please stop assuming httpstcogtmdjuo,0
rt a_leesha i think us muslims are all good here uno httpstcohqcenysms,0
you should learn to be grateful with what you have in life,0
not sure why im shrouded with so much insecurities with myself like when you look in the mirror and all you see is ugly,0
this is why you should stretch before you exercise my chest feels like theyre torn apart,0
highzyl you mean the fact that youll fall head over heels for me,0
marijuanx i might take you up on that offer someday,0
zanisme_ oh so it is you what happened to the old account,0
zanisme_ dont play dumb,0
aaron_ariff brother you need to sit down,0
which of these two can memorize the entire  names of pokemon ill pick that one httpstcoomwhtaweq,0
marijuanx  then what ,0
marijuanx oh come on id look hot i think,0
rt marijuanx lets all thank god malaysia is bloody hot then httpstcoafqtgdfpl,0
rt marijuanx lets all thank god malaysia is bloody hot then httpstcoafqtgdfpl,0
farumuru yesh matches the dead skin tone,0
this is my kind of fashion if malaysia wasnt api neraka degree celsius httpstcozouwvwuw,0
anashssn going to after my exams tadi aku baca satu that was gory as hell rape mutilation effed up sheet got me hooked with manhwas,0
i cried like a little bitch watching that movie when i was a kid,0
rt comicbooknow celene dion makes pokemons most heartbreaking scene even more epic httpstconpbgfyp httpstcolesnrkkar,0
rt kingtrillax dontbuyyourkidsasmartphone part  httpstcoehutirtljh,0
rt kingtrillax dontbuyyourkidsasmartphone part  httpstcoygrplzw,0
rt memeprovider my new favorite twitter interaction httpstcotkdqqzdbp,0
this is me when i find a new fanficmanga and i have no self control and i finish the entire series in one night httpstcoajzehaym,0
flowerrelina youre welcome its ok you know better with what you want in life as long as youre happy,0
flowerrelina that being said youll know when the time is right for you so take it easy were all trying to be better muslims,0
flowerrelina but because theyre just not ready yet its okay forget about what people say only you can measure your own capabilities,0
flowerrelina look it takes time people need to understand that the transition is hard and slow for some not because they dont want to,0
rt sufiahizam twt_seni practice  httpstcoifytrbbg,0
sufiahizam twt_seni this is amazing,0
nothing makes me laugh more than animals and humans acting like animals,0
fathinizasza copycatlily gudetama_sanrio awh thank you,0
deanasaur_ its so cute ahhhh,0
copycatlily theres a show i need to watch it,0
rt copycatlily azfarovski gudetama its such an inappropriate show makes me see eggs differently ,0
izza toy btw,0
rt yunghermoso i think thats none of my business httpstcoycdbditu,0
rt springbrak emerson_giraffe how dare you assume americas gender,0
rt emerson_giraffe that vaguely resemble otherworldly things could yall focus on educating the masses on the true history of the usa t,0
rt tia_ewing man in arizona captures these images that are going viral some say its a demon others say an angel what do you think c,0
afrinamkhtr yosh,0
rt maliharamlan so i went down to buy my drink when i passby an alley amp saw this tall guy forcing a girl into a car the girl kept on sho,0
rt pewdiepie my dad ulf is turning  httpstcocfydvgzm,0
moimori nope self portrait,0
selfie finally managed to make his read my eyelashes white too yay httpstcochjsdlqm,0
literallypeach ahahahhaah that pickupline thoughh  thankyou,0
